Ensembl.Transcript.ID	Ensembl.Gene.ID	Associated.Gene.Name	HGNC.symbol	EntrezGene.ID	Length	NumReads	Expected_FPKM	star.htseq.u.count	star.htseq.u.FPKM	star.htseq.ine.count	star.htseq.ine.FPKM	star.htseq.is.count	star.htseq.is.FPKM	tophat.htseq.u.count	tophat.htseq.u.FPKM	tophat.htseq.ine.count	tophat.htseq.ine.FPKM	tophat.htseq.is.count	tophat.htseq.is.FPKM	star.cufflinks.NumReads	star.cufflinks.FPKM	star.cufflinks.mr.NumReads	star.cufflinks.mr.FPKM	tophat.cufflinks.NumReads	tophat.cufflinks.FPKM	tophat.cufflinks.mr.NumReads	tophat.cufflinks.mr.FPKM	sailfish.RPKM	sailfish.NumReads	sailfish.FPKM	sailfish.bc.RPKM	sailfish.bc.NumReads	sailfish.bc.FPKM
ENST00000340309	ENSG00000244687	UBE2V1	UBE2V1	7335	2536	26221	212.2278899	2719	22.00707954	5249	42.48442828	4872	39.4330605	2851	23.07546295	5329	43.13193338	4328	35.03002583	29592.23031	239.514	29524.64783	238.967	23494.36326	190.159	23561.94574	190.706	210.447	50064.2	202.6051547	802.418	97551.5	394.7818351
ENST00000482565	ENSG00000188536	HBA2	HBA2	3040	640	19029	610.2930817	2904	93.13632399	2904	93.13632399	2809	90.08950898	1508	48.36417926	1508	48.36417926	1497	48.01139016	33659.85456	1079.53	4886.545448	156.72	32151.04947	1031.14	2363.320708	75.7958	819.165	43198.8	692.7302742	148.945	4467.52	71.64056304
ENST00000301944	ENSG00000171773	NXNL1	NXNL1	115861	946	35170	763.1039237	2915	63.24844861	23855	517.5957947	23131	501.886746	2915	63.24844861	22783	494.3359879	22783	494.3359879	49208.71134	1067.71	49208.71134	1067.71	45468.66308	986.56	45204.67052	980.832	690.154	57019.5	618.5926098	245.03	10971.1	119.0231654
ENST00000433039	ENSG00000183246	RIMBP3C	RIMBP3C	150221	5784	33571	119.1347474	2917	10.35167431	2917	10.35167431	2917	10.35167431	2502	8.878947248	2502	8.878947248	2502	8.878947248	22045.31807	78.2331	3135.986376	11.1288	21545.70411	76.4601	2550.44614	9.05087	134.769	74808.7	132.7383095	1220.51	339853	603.0249518
ENST00000515823	ENSG00000279686	ECSCR	ECSCR	NA	1002	90561	1855.136809	2949	60.41009319	27863	570.7719317	21064	431.4948128	2394	49.04095053	28994	593.9404008	28915	592.3220904	102677.861	2103.35	102677.861	2103.35	116220.9798	2380.78	110898.5336	2271.75	2058.95	181368	1857.656457	834.612	39626.7	405.8753204
ENST00000448830	ENSG00000140264	SERF2	SERF2	25764;100302254;10169	2792	25762	189.3941745	2953	21.70953332	11819	86.88959509	11795	86.71315458	2952	21.70218163	11966	87.97029315	11945	87.81590772	28583.09725	210.134	28583.09725	210.134	26990.67375	198.427	26837.9197	197.304	180.958	47573	174.8709158	649.662	87013.6	319.8483996
ENST00000327157	ENSG00000178257	PRM3	PRM3	58531	424	2980	144.2623034	2980	144.2623034	2980	144.2623034	2980	144.2623034	2980	144.2623034	2980	144.2623034	2980	144.2623034	7412.326955	358.832	7412.326955	358.832	6747.322045	326.639	6747.322045	326.639	185.846	5880.38	142.3350946	23.1412	452.679	10.95713343
ENST00000380876	ENSG00000205609	EIF3CL	EIF3CL	728689	3085	49970	332.4731941	2991	19.90048676	2991	19.90048676	2323	15.45597819	2353	15.65558186	2353	15.65558186	2327	15.48259201	37232.22963	247.723	3312.428931	22.0391	36056.6	239.901	2488.135506	16.5547	338.657	98721.2	328.418578	1010.41	149630	497.7783073
ENST00000472726	ENSG00000256500	RP11-73M18.2		NA	2505	67900	556.3710177	2996	24.54915418	16888	138.3798784	13120	107.5049743	2666	21.84514187	17026	139.5106472	16972	139.0681725	77615.91515	635.983	77615.91515	635.983	77861.94954	637.999	75947.12837	622.309	571.12	134137	549.557726	2207	265004	1085.7183
ENST00000571697	ENSG00000132522	GPS2	GPS2	2874	1977	45672	474.1828203	2999	31.13667626	36471	378.6547915	33394	346.7082917	3130	32.49676448	35450	368.0544092	33718	350.0721741	52898.02869	549.206	52858.53861	548.796	46425.5074	482.006	46027.13913	477.87	524.516	96145.7	499.1092922	846.405	80046.2	415.5339471
ENST00000370416	ENSG00000171116	HSFX1	HSFX1	100130086;100506164	1963	27418	286.6935532	3005	31.42147959	3005	31.42147959	3005	31.42147959	2391	25.00125048	2391	25.00125048	2391	25.00125048	39009.89168	407.903	3540.19575	37.0177	36770.49745	384.487	2662.713949	27.8424	275.379	50101.4	261.9401194	480.576	45124	235.9172787
ENST00000300576	ENSG00000167195	GOLGA6C	GOLGA6C	NA	2082	58913	580.8083725	3050	30.06917889	7285	71.82097319	5063	49.91483696	1018	10.03620463	3539	34.89010626	2151	21.20616518	25007.33567	246.541	10153.52136	100.101	15797.24048	155.741	2376.417569	23.4285	601.477	116420	573.8776732	2036.63	202937	1000.352288
ENST00000475639	ENSG00000160201	U2AF1	U2AF1	7307;102724583;102724594	4694	69702	304.7927337	3060	13.38076045	3060	13.38076045	3060	13.38076045	2453	10.72647235	2453	10.72647235	2453	10.72647235	47358.24113	207.088	3324.416438	14.537	44508.1206	194.625	2526.003071	11.0457	327.692	147015	321.4334147	3051.95	689143	1506.741405
ENST00000405837	ENSG00000168000	BSCL2	BSCL2	26580	1984	80449	832.3029557	3107	32.14415696	24654	255.0634199	20406	211.1147947	3107	32.14415696	25325	262.0053991	25168	260.3811208	89301.93921	923.893	89301.93921	923.893	88082.59458	911.278	85243.44994	881.905	830.147	152736	790.082066	1511.47	143454	742.0675721
ENST00000619537	ENSG00000276076	CRYAA	CRYAA	1409;102724652	1116	37181	683.8475986	3250	59.77528027	3250	59.77528027	2856	52.52867706	2515	46.25687073	2515	46.25687073	2515	46.25687073	55960.08894	1029.24	4253.557221	78.2331	53143.218	977.431	3133.779117	57.6377	1212.95	120349	1106.753108	556.056	29462.8	270.9457119
ENST00000466036	ENSG00000233803	TSPY4	TSPY4	728395	1913	36609	392.8035016	3259	34.96808467	4150	44.52824529	4149	44.51751559	2741	29.41010129	3213	34.47451858	3213	34.47451858	34884.30074	374.298	8217.230606	88.1684	43267.48197	464.247	4541.330198	48.7271	436.368	77260.4	414.4903665	591.62	54121.8	290.3552754
ENST00000541639	ENSG00000012817	KDM5D	KDM5D	8284	5579	47089	173.2469354	3376	12.42077032	7736	28.46181257	7325	26.9496868	3376	12.42077032	7708	28.3587967	7708	28.3587967	50849.40913	187.082	50849.40913	187.082	45082.56939	165.865	44688.72715	164.416	135.494	72498.5	133.3659978	2080.12	558616	1027.612713
ENST00000346279	ENSG00000171402	XAGE3	XAGE3	170626	497	3594	148.4308378	3425	141.4512018	3425	141.4512018	2598	107.2964153	2890	119.3559046	2890	119.3559046	2838	117.2083243	7008.853669	289.463	6689.722411	276.283	6793.234257	280.558	5476.708858	226.186	182.352	7069.8	145.9900302	27.2851	629.947	13.00828617
ENST00000601674	ENSG00000268107	AC003005.4		NA	582	72432	2554.523764	3554	125.3420789	46684	1646.446148	45512	1605.112182	2485	87.64070513	50891	1794.818159	49318	1739.341769	119358.7162	4209.53	94803.51839	3343.52	102278.0229	3607.13	88580.2937	3124.04	3035.34	142877	2519.485116	475.784	12938	228.1479764
ENST00000621874	ENSG00000275217	AC079355.1		NA	648	39549	1252.745801	3604	114.1595455	3604	114.1595455	1257	39.81646745	3447	109.1864466	3447	109.1864466	1782	56.44625696	21777.86284	689.831	2083.038843	65.9819	28162.99176	892.085	3523.858493	111.621	1459.99	78133.4	1237.468567	270.869	8229.25	130.3339955
ENST00000569547	ENSG00000273025	CELF6	CELF6	NA	1902	51101	551.4693007	3622	39.08772445	10728	115.7739116	8215	88.65423974	3149	33.98322592	10676	115.2127405	10650	114.932155	53481.30861	577.157	53481.30861	577.157	56339.41738	608.001	53957.41297	582.295	560.374	98614.3	532.110517	658.187	59861.8	323.0068392
ENST00000398146	ENSG00000185304	RGPD2	RGPD2	400966;729857	6931	43595	129.1050523	3677	10.88930559	4269	12.64249267	4198	12.43222868	3231	9.568492347	3711	10.98999539	3681	10.90115145	37842.42343	112.069	5245.006014	15.5329	37035.05267	109.678	4282.104099	12.6813	105.516	70389.6	104.2281567	1963.68	655579	970.7370232
ENST00000554444	ENSG00000258947	TUBB3	TUBB3	10381	1978	33126	343.7519456	3705	38.44717015	6616	68.65491977	5524	57.32312225	2725	28.27760828	7553	78.37826617	7553	78.37826617	36462.0998	378.371	36382.88694	377.549	36819.13583	382.076	35634.60495	369.784	346.938	63628.8	330.1413361	523.083	49494.3	256.8037481
ENST00000543979	ENSG00000255639	RP11-234B24.6		NA	864	57852	1374.380832	3758	89.27821283	36189	859.7363608	31264	742.7339132	3074	73.02853279	35803	850.5662197	35671	847.4303166	85746.66559	2037.07	85746.66559	2037.07	85244.91541	2025.15	83425.22912	1981.92	1537.79	114735	1362.870642	374.229	15273.7	181.42744
ENST00000415645	ENSG00000185864	NPIPB4	NPIPB4	101060275;440345;23117	3606	21258	121.0038351	3782	21.52773094	3782	21.52773094	3176	18.07828489	6537	37.20961849	6537	37.20961849	5946	33.84555477	15344.01243	87.3405	4034.587819	22.9655	27203.58015	154.847	6230.926389	35.4674	10.221	3499.53	9.95993393	27.9383	4840.4	13.776154
ENST00000375707	ENSG00000255221	CARD17	CARD17	440068	466	3883	171.0345812	3883	171.0345812	3883	171.0345812	2725	120.0281313	3723	163.9870579	3723	163.9870579	3680	162.093036	8037.978387	354.049	8037.978387	354.049	7831.222065	344.942	7522.597331	331.348	214.625	7671.29	168.9487345	27.6785	597.586	13.16094144
ENST00000614938	ENSG00000275553	TCEB3CL	TCEB3CL	728929	1641	62908	786.8641368	3930	49.15711924	3930	49.15711924	3930	49.15711924	8120	101.5663634	8120	101.5663634	6575	82.2412364	23701.70319	296.465	4765.596125	59.6089	32067.83319	401.11	7815.274164	97.7548	1013	152447	953.4167121	3959.47	310197	1939.998845
ENST00000472391	ENSG00000169807	PRY2	PRY2	442862;100509646	1353	88229	1338.492725	4100	62.19973219	4100	62.19973219	4100	62.19973219	3855	58.48291893	4753	72.10617734	4654	70.60428137	68338.46144	1036.74	5168.237043	78.4056	63478.2926	963.008	5547.50186	84.1593	1294.78	158436	1201.78985	728.07	46911.4	355.8385996
ENST00000536428	ENSG00000250537	DUX4L8	DUX4L8	NA	1275	22195	357.3118498	4138	66.61664494	4138	66.61664494	4138	66.61664494	5082	81.81386892	5082	81.81386892	5082	81.81386892	9085.175042	146.26	5289.005526	85.1464	41137.09615	662.256	6121.995447	98.5565	1778.63	204094	1642.829571	1084.28	65777.9	529.4711224
ENST00000261789	ENSG00000100926	TM9SF1	TM9SF1	10548	2452	86702	725.7902078	4178	34.97441222	13181	110.3393316	11960	100.1182312	3727	31.19905082	13324	111.5363974	13324	111.5363974	98660.03621	825.892	98660.03621	825.892	93496.31175	782.666	93085.49306	779.227	718.559	165047	690.8116101	2322.81	272965	1142.507232
ENST00000616671	ENSG00000274933	TBC1D3I	TBC1D3I	102724862	1982	34868	361.0986309	4216	43.66157589	4216	43.66157589	3920	40.59615215	2645	27.39204654	2645	27.39204654	2642	27.36097806	34764.52238	360.027	4888.220521	50.6232	55896.6769	578.875	2941.630516	30.464	586.446	107784	558.1142428	1071.69	101610	526.144773
ENST00000264001	ENSG00000217555	CKLF	CKLF	51192	669	41766	1281.442788	4560	139.907559	27572	845.9498285	22405	687.4186098	3796	116.4669066	27872	855.1542732	27555	845.4282433	66605.64778	2043.56	66605.64778	2043.56	63576.78499	1950.63	62350.63823	1913.01	1409.93	78346.2	1201.888772	244.878	7688	117.9396178
ENST00000540557	ENSG00000255872	RP11-613M10.9		NA	2591	97450	771.9992619	4589	36.35407504	58975	467.200169	50273	398.2628927	4680	37.07497738	55200	437.294605	54870	434.6803438	138437.1984	1096.7	138437.1984	1096.7	123732.5853	980.21	121364.245	961.448	783.168	190518	754.6421518	2530.77	314393	1245.311257
ENST00000624023	ENSG00000280175	AL354828.2		NA	681	71307	2149.252834	4624	139.3712413	6342	191.1532034	6335	190.9422175	5757	173.5208124	9244	278.6219193	8520	256.7999516	9729.423797	293.253	7129.728447	214.896	15614.92678	470.647	15566.98518	469.202	2384.03	135268	2038.545531	413.23	13212.9	199.1239484
ENST00000612958	ENSG00000274274	GAGE13	GAGE13	NA	530	44781	1734.28462	4711	182.4482446	4711	182.4482446	3096	119.9023064	5	0.193640676	5	0.193640676	5	0.193640676	27184.62937	1052.81	9131.087741	353.63	29341.45928	1136.34	8.95963616	0.34699	1940.08	81469.4	1577.578966	290.104	7160.2	138.6505966
ENST00000600536	ENSG00000269881	AC004754.3		NA	2242	89082	815.5616678	4790	43.85330806	24482	224.1370956	23212	212.5100181	4790	43.85330806	26333	241.0833322	26327	241.0284011	100916.2122	923.906	100916.2122	923.906	97305.25058	890.847	95535.10499	874.641	813.131	170093	778.6159424	1837.14	197256	902.9570078
ENST00000284154	ENSG00000154016	GRAP	GRAP	10750	2651	65733	508.9512443	4881	37.79214434	9839	76.18047698	9481	73.4085885	4965	38.44253158	5821	45.07028727	3925	30.39011811	70415.18206	545.204	49491.35832	383.197	61614.89873	477.066	40648.71253	314.731	371.708	92601.8	358.4942216	828.886	105373	407.9360403
ENST00000597510	ENSG00000269096	CT45A3	CT45A3	102723680;541466;441519	1076	74841	1427.676349	4918	93.81638788	4918	93.81638788	4918	93.81638788	3845	73.34770464	3845	73.34770464	3845	73.34770464	37892.23233	722.837	6580.895917	125.538	47932.47842	914.366	4840.584497	92.3396	1606.12	153086	1460.143916	737.601	37657	359.1748392
ENST00000281871	ENSG00000152082	MZT2B	MZT2B	80097;653784	933	86094	1894.059845	4976	109.4715287	34046	749.0087751	29593	651.0431969	4809	105.7975445	30347	667.6311254	30110	662.4171479	119407.7868	2626.96	119263.2408	2623.78	110183.2017	2424.02	103013.1708	2266.28	1629.29	132541	1457.944723	694.89	30676.9	337.4444471
ENST00000569052	ENSG00000261247	GOLGA8T	GOLGA8T	NA	1896	25611	277.2621955	5013	54.27025051	5013	54.27025051	3980	43.08709296	525	5.683598946	525	5.683598946	525	5.683598946	28318.1003	306.569	5779.952159	62.5732	35425.22122	383.51	1162.822195	12.5886	299.868	52594.8	284.6930951	402.279	36470.5	197.4130432
ENST00000557565	ENSG00000258790	KIAA0391	KIAA0391	5687;9692	3857	68577	364.9482607	5052	26.88537867	18107	96.36056048	15695	83.52454834	6208	33.03729825	15716	83.63630466	12468	66.35132645	78041.91869	415.318	77891.21581	414.516	66554.67621	354.186	66019.32396	351.337	369.349	135514	360.5844423	1987.47	368430	980.3424448
ENST00000302824	ENSG00000172345	STARD5	STARD5	80765	4871	86586	364.8648294	5244	22.09769669	9368	39.47582428	8556	36.0541367	4995	21.04843534	9495	40.01098971	9337	39.34519335	93481.78869	393.923	93481.78869	393.923	88888.8948	374.569	88756.71324	374.012	198.233	92361.7	194.6015286	2333.84	546943	1152.381819
ENST00000612247	ENSG00000276203	ANKRD20A3	ANKRD20A3	102723552;84210;102725001;102725379;441425	5567	71149	262.3312531	5259	19.39029445	5259	19.39029445	5176	19.08426775	4165	15.35664126	4165	15.35664126	4147	15.29027403	71951.19467	265.289	5651.888132	20.8389	74422.53455	274.401	4234.474902	15.6128	257.737	137604	253.6777028	5616.9	1505160	2774.814185
ENST00000420911	ENSG00000271079	CTAGE15	CTAGE15	441294	2587	47949	380.4394806	5334	42.32130367	5334	42.32130367	5334	42.32130367	4188	33.22865013	4188	33.22865013	4188	33.22865013	35250.07485	279.683	6071.548523	48.1732	35396.15036	280.842	4511.56543	35.7959	394.117	95721.1	379.737696	1639.1	203306	806.5405853
ENST00000621587	ENSG00000278599	TBC1D3E	TBC1D3E	102723859	2076	94366	933.0193527	5515	54.52813228	7763	76.75464929	5553	54.90384742	2742	27.11081391	3808	37.65061246	3711	36.69155011	0	0	0	0	0	0	0	0	991.843	191398	946.1990445	3693.98	367011	1814.363042
ENST00000291554	ENSG00000160202	CRYAA	CRYAA	102724652;1409	1139	50137	903.5185523	5607	101.0437107	5607	101.0437107	5031	90.66361842	4264	76.84151638	4264	76.84151638	4264	76.84151638	58743.15412	1058.61	7334.05735	132.167	55295.06454	996.472	5283.693148	95.2174	514.031	52156.9	469.9595786	240.618	13016.6	117.2860322
ENST00000315150	ENSG00000172780	RAB43	RAB43	339122	4467	83961	385.8016713	5666	26.03532914	7134	32.78080446	6205	28.51203976	6969	32.02262774	7037	32.33508845	5101	23.43914824	83769.77708	384.923	37636.69362	172.941	70380.036	323.397	25573.82657	117.512	381.744	162803	374.0407421	1395.12	299728	688.6266442
ENST00000429238	ENSG00000249209	AP000304.12		NA	1078	49093	934.7667712	5693	108.3989006	32363	616.2152856	30570	582.0752489	5093	96.97446002	33920	645.861709	33872	644.9477537	62950.30319	1198.62	62948.72762	1198.59	58853.82253	1120.62	57290.8576	1090.86	1015.49	96988.6	923.3670835	451.457	23092	219.8443187
ENST00000542817	ENSG00000169246	NPIPB3	NPIPB3	NA	1342	52489	802.8201007	5945	90.92887079	5945	90.92887079	5592	85.5297301	11028	168.6734377	11028	168.6734377	8884	135.8809231	20920.80176	319.984	7361.286786	112.591	28403.04298	434.425	10915.90874	166.959	1071.89	130010	994.2525224	570.212	36437.3	278.6545453
ENST00000440215	ENSG00000238074	TSPY6P	TSPY6P	NA	1160	92612	1638.746317	6003	106.2215927	6003	106.2215927	6003	106.2215927	3145	55.64999315	3145	55.64999315	3078	54.46444481	84273.57731	1491.2	7861.596745	139.109	75950.20521	1343.92	3878.246066	68.6246	658.245	68139.7	602.857526	332.479	18323.1	162.1113497
ENST00000427199	ENSG00000243414	TICAM2	TICAM2	353376	3049	66634	448.5810414	6040	40.66136642	12182	82.00939829	11695	78.73090733	6022	40.54019016	11836	79.68012134	11834	79.66665731	74825.00437	503.723	74825.00437	503.723	69945.3356	470.873	70317.58674	473.379	448.875	129273	435.1338428	2101.28	307523	1035.124618
ENST00000591954	ENSG00000267706	CTD-2105E13.6		NA	3058	88105	591.3784969	6069	40.73634979	38908	261.1583288	35138	235.8533298	6069	40.73634979	38781	260.3058792	38672	259.5742493	97266.89789	652.875	97266.89789	652.875	93320.35357	626.385	92555.17986	621.249	602.41	174019	584.0252804	1512.69	222039	745.185234
ENST00000432901	ENSG00000232838	PET117	PET117	100303755	1141	82312	1480.743942	6087	109.501511	50112	901.4850861	48387	870.4533617	6065	109.1057441	49910	897.8512262	49903	897.7253004	108244.2666	1947.25	108244.2666	1947.25	101917.2093	1833.43	101680.4032	1829.17	1599.58	162616	1462.682579	763.862	41395.9	372.3438146
ENST00000600179	ENSG00000268991	FAM231C	FAM231C	NA	510	7335	295.2109054	6107	245.78773	6107	245.78773	6107	245.78773	5289	212.8657776	5289	212.8657776	5289	212.8657776	14727.20167	592.724	12261.61959	493.492	13566.16774	545.996	9798.099772	394.343	361.459	14472.7	291.2405502	54.0895	1282.76	25.81354745
ENST00000413453	ENSG00000223572	CKMT1A	CKMT1A	548596	1911	44603	479.0775699	6178	66.35744741	6178	66.35744741	4997	53.67241255	2222	23.86633994	2222	23.86633994	2139	22.97484299	36363.06229	390.573	7161.681625	76.9231	30945.46662	332.383	2479.497332	26.6321	498.242	88118.1	473.2350427	623.565	56984	306.030494
ENST00000512626	ENSG00000249931	GOLGA8K	GOLGA8K	653125	1894	27498	298.0050252	6340	68.708701	6340	68.708701	4646	50.35025628	2592	28.09037113	2592	28.09037113	2560	27.74357643	24095.68506	261.133	6993.656946	75.7926	19396.37456	210.205	2902.466458	31.455	307.838	53932.5	292.2422726	403	36496.9	197.7645575
ENST00000572919	ENSG00000262304	TRPV1	TRPV1	7442	4753	77037	332.6855994	6368	27.50031669	14349	61.96640141	14140	61.06383134	6368	27.50031669	13149	56.78418093	13100	56.57257359	82882.15477	357.928	82882.15477	357.928	79190.37823	341.985	78466.7502	338.86	335.997	152677	329.6691152	1237.61	282984	611.035617
ENST00000591035	ENSG00000267318	RP11-178C3.1		NA	481	16642	710.1709381	6404	273.2805365	16611	708.8480623	13781	588.0823037	5574	237.8616037	15736	671.508826	15610	666.131976	33626.79245	1434.97	33626.79245	1434.97	32515.5619	1387.55	31823.79628	1358.03	883.639	32878.1	701.510369	133.128	2970.73	63.38559401
ENST00000479961	ENSG00000259332	ST20-MTHFS	ST20-MTHFS	10588;100528021	859	65945	1575.76396	6651	158.9264706	36567	873.7730039	26728	638.6688776	18883	451.2116289	21695	518.4047179	20515	490.2084714	89700.72676	2143.41	89700.72676	2143.41	65843.97686	1573.35	65574.04732	1566.9	2088.13	154777	1849.207813	519.845	21091.3	251.9896157
ENST00000435363	ENSG00000224389	C4B	C4B	721	5460	36856	138.5536628	6720	25.26266046	6720	25.26266046	5296	19.90938241	1994	7.496092999	1994	7.496092999	1991	7.484815026	47891.58299	180.04	6935.527962	26.0729	32421.51638	121.883	2034.801746	7.64948	138.883	72697.6	136.6469334	1112.11	292266	549.3613632
ENST00000512731	ENSG00000189409	MMP23B	MMP23B	8510	1531	23805	319.1504417	6839	91.68955558	6839	91.68955558	5940	79.63678318	4183	56.08091987	4183	56.08091987	1496	20.05667132	29113.96327	390.327	8368.9955	112.202	24753.13795	331.862	1738.005008	23.3012	336.529	47029.4	315.2584285	182.132	13301.1	89.16303171
ENST00000396533	ENSG00000170516	COX7B2	COX7B2	170712	617	6969	231.8396728	6969	231.8396728	6969	231.8396728	5825	193.7819047	6683	222.3252308	6683	222.3252308	6618	220.1628576	14856.7302	494.243	14856.7302	494.243	11126.66868	370.154	10883.24631	362.056	272.998	13783.4	229.2681121	46.9667	1356.57	22.56469686
ENST00000311832	ENSG00000173163	COMMD1	COMMD1	150684	911	6991	157.5155304	6991	157.5155304	6991	157.5155304	6330	142.6224156	6914	155.7806289	6914	155.7806289	6910	155.6905042	14436.16778	325.264	14436.16778	325.264	13545.22494	305.19	13439.37166	302.805	176.38	13969.3	157.3724573	58.8199	2534.19	28.54915476
ENST00000267017	ENSG00000139574	NPFF	NPFF	8620	592	73726	2556.238784	7016	243.2597905	56343	1953.532835	46269	1604.245616	5513	191.147552	56950	1974.578829	56699	1965.87612	128159.6398	4443.57	128159.6398	4443.57	120968.5653	4194.24	119154.1406	4131.33	2939.54	141238	2448.512421	506.351	14013.8	242.9442739
ENST00000221515	ENSG00000104918	RETN	RETN	56729	520	7054	278.4418858	7054	278.4418858	7054	278.4418858	5949	234.8243236	6948	274.2577576	6948	274.2577576	6945	274.1393389	13281.64152	524.265	13281.64152	524.265	12836.37408	506.689	12647.89037	499.249	339.767	13936	275.0472158	53.4596	1293.64	25.53186569
ENST00000549950	ENSG00000258150	RP11-345J4.3		NA	1693	54023	654.9742018	7219	87.52306911	7219	87.52306911	7048	85.44986717	5640	68.37929212	5640	68.37929212	5640	68.37929212	36346.53889	440.665	8706.128735	105.553	34262.15872	415.394	6424.363026	77.8889	685.916	106707	646.8571919	1309.86	105908	642.0136587
ENST00000621053	ENSG00000276302	RP5-874C20.8		NA	557	85665	3156.826246	7374	271.7380113	69090	2546.02376	59176	2180.684643	5580	205.6276245	71906	2649.795693	71900	2649.574588	153264.1243	5647.91	153264.1243	5647.91	146867.5246	5412.19	144231.763	5315.06	3792.12	169241	3118.335556	572.274	14870.9	274.0024948
ENST00000609741	ENSG00000273136	CH17-3B23.1		101060684	3671	20108	112.4312261	7380	41.26429523	7380	41.26429523	6160	34.44282637	4630	25.88803346	4630	25.88803346	4357	24.36159001	15409.46711	86.16	7861.045929	43.954	14188.28115	79.3319	4699.690736	26.2777	238.005	83000.9	232.0442847	1279.89	225763	631.1619975
ENST00000372321	ENSG00000188199	NUTM2B	NUTM2B	729262	3970	70202	362.9622287	7432	38.4253338	7432	38.4253338	7207	37.26202647	6095	31.51270311	6095	31.51270311	5247	27.12832702	51532.46976	266.436	8157.412254	42.1759	44870.90254	231.994	5457.042447	28.2143	366.972	138692	358.5364905	967.441	184621	477.2688073
ENST00000595290	ENSG00000268221	OPN1MW	OPN1MW	2652	1242	88160	1456.976142	7481	123.6347382	7481	123.6347382	6655	109.9838501	4562	75.39388794	4562	75.39388794	4562	75.39388794	59136.42124	977.318	9623.81694	159.048	48005.69105	793.366	5529.840325	91.3889	1543.04	172087	1421.997807	822.318	48575.4	401.3906471
ENST00000380589	ENSG00000258713	C20orf141	C20orf141	128653	730	61718	1735.367416	7533	211.8105373	55288	1554.570687	50982	1433.495927	6166	173.373659	55107	1549.481386	55101	1549.31268	96245.1138	2706.19	96245.1138	2706.19	89404.93527	2513.86	88622.86525	2491.87	1838.24	113097	1590.013032	343.378	11792.1	165.7832894
ENST00000471530	ENSG00000257921	RP11-571M6.15		NA	679	77196	2333.605705	7651	231.2868186	76495	2312.414742	60594	1831.733562	22527	680.9826379	69974	2115.287393	68576	2073.026385	117761.6544	3559.89	117761.6544	3559.89	113251.1775	3423.54	112174.0882	3390.98	2697.18	152509	2305.144518	464.685	14813.3	223.9002111
ENST00000342878	ENSG00000188076	SCGB1C1	SCGB1C1	147199	431	9659	459.9994904	7843	373.5144428	7843	373.5144428	6871	327.2239879	6170	293.8396165	6170	293.8396165	6090	290.0297025	37982.79971	1808.89	18987.20028	904.245	34180.9291	1627.83	13661.91471	650.634	864.574	27947.1	665.4752955	94.5147	1880.82	44.7860152
ENST00000530122	ENSG00000254995	STX16-NPEPL1	STX16-NPEPL1	NA	3433	51844	309.9753458	7912	47.30585866	39819	238.0778546	32125	192.0754183	7118	42.55853159	41528	248.2959679	41093	245.6951023	148041.9469	885.143	147963.1712	884.672	146951.4638	878.623	144582.8408	864.461	851.757	277241	828.8121562	2137.06	352395	1053.48509
ENST00000381394	ENSG00000205718	MBD3L4	MBD3L4	653656	775	92113	2439.617158	7979	211.3241921	7979	211.3241921	7979	211.3241921	4137	109.5686405	4137	109.5686405	4137	109.5686405	66841.4892	1770.3	12088.14154	320.155	59610.99426	1578.8	5865.989156	155.361	2760.63	181978	2409.847965	841.111	30713.2	406.7202767
ENST00000312403	ENSG00000256713	PGA5	PGA5	5222	1519	77166	1042.727121	8303	112.1966058	8303	112.1966058	6725	90.8734402	9389	126.871484	9389	126.871484	5772	77.99576161	80819.05157	1092.09	10211.22286	137.982	63399.31901	856.701	6727.727773	90.9103	1100.11	152450	1030.011595	535.297	38782.5	262.0296799
ENST00000379915	ENSG00000260729	RP11-106M3.2		NA	4374	96691	453.7427802	8460	39.70032289	24102	113.1036859	22603	106.0693142	8073	37.88424429	25070	117.6462287	25041	117.5101401	102812.457	482.469	102812.457	482.469	100209.2701	470.253	98795.5879	463.619	432.074	180343	423.1486603	1416.59	297977	699.1597586
ENST00000246532	ENSG00000126246	IGFLR1	IGFLR1	79713	1645	96071	1198.750672	8494	105.986075	31120	388.3078235	31118	388.282868	8494	105.986075	31120	388.3078235	31120	388.3078235	118042.0409	1472.9	118042.0409	1472.9	110718.6098	1381.52	110597.5945	1380.01	1213.55	183102	1142.351207	1846.95	145052	904.9618641
ENST00000396439	ENSG00000205810	KLRC3	KLRC3	3823	1028	59474	1187.507848	8575	171.2156539	13622	271.9882959	10653	212.7067476	2398	47.88048256	4721	94.26345212	4308	86.01714715	83982.74297	1676.87	60290.96211	1203.82	57946.57513	1157.01	26182.96122	522.791	1213.35	109961	1097.786852	514.669	25082.4	250.4081351
ENST00000507897	ENSG00000213204	C6orf165	C6orf165	NA	2301	86627	772.7501722	8576	76.50161586	29773	265.5879908	25361	226.2310494	7770	69.31174851	30057	268.1213932	29952	267.1847479	97013.47441	865.402	97013.47441	865.402	94391.06747	842.009	93058.50853	830.122	796.21	171141	763.3257369	3332.15	367274	1638.121179
